Date,Open,High,Low,Close,Volume,Change
2018-03-15,28919,29017,28689,29005,6102649,0.0035290454278102956
2018-03-16,28966,29003,28732,28952,6309235,-0.0018272711601448055
2018-03-19,28892,28943,28679,28744,7827966,-0.007184305056645468
2018-03-20,28574,28874,28521,28881,7201609,0.004766212079042598
2018-03-21,28874,28957,28831,28886,5324900,0.00017312419930060052
2018-03-22,28901,29141,28874,28995,10266458,0.0037734542685037287
2018-03-23,28390,28459,27957,28030,11158375,-0.03328160027590965
2018-03-26,27947,28266,27805,28271,13732302,0.008597930788440955
2018-03-27,28467,28485,28322,28393,10394402,0.004315376180538344
2018-03-28,28081,28096,27867,28041,10617353,-0.012397421899764005
2018-03-29,28063,28322,27972,28271,14408132,0.008202275239827417
2018-03-30,28472,28543,28336,28344,9720053,0.0025821513211417013
2018-04-02,28390,28551,28251,28276,6075890,-0.0023990968106124555
2018-04-03,28002,28212,27930,28218,13452477,-0.0020512095062951152
2018-04-04,28246,28261,27755,27786,6722849,-0.015309376993408508
2018-04-05,27972,28299,27943,28170,8547782,0.01381990930684518
2018-04-06,27957,28103,27875,28034,7198767,-0.004827831025914109
2018-04-09,27999,28261,27980,28228,4856666,0.006920168366983059
2018-04-10,28113,28331,27880,28255,6571815,0.0009564970950828311
2018-04-11,28270,28365,28140,28166,14422058,-0.003149884976110462
2018-04-12,28256,28322,28154,28161,11696757,-0.00017751899453244402
2018-04-13,28256,28387,28207,28349,7717087,0.006675899293348886
2018-04-16,28485,28508,28286,28372,7187160,0.0008113160958058696
2018-04-17,28390,28472,28274,28330,7549239,-0.0014803327224023333
2018-04-18,28508,28732,28490,28646,6647135,0.011154253441581385
2018-04-19,28721,28854,28679,28805,6361989,0.005550513160650805
2018-04-20,28658,28728,28574,28616,5375267,-0.0065613608748481544
2018-04-23,28540,28640,28499,28596,7673986,-0.0006989097008666123
2018-04-24,28635,28645,28308,28439,6035320,-0.00549027836060989
2018-04-25,28227,28286,28108,28255,3582172,-0.006469988396216486
2018-04-26,28343,28712,28326,28611,2888974,0.012599539904441626
2018-04-27,28889,29065,28768,28871,8730142,0.009087413931704535
2018-04-30,28948,29057,28905,29058,4995709,0.006477087735097475
2018-05-02,28948,29005,28804,28853,9108868,-0.007054855805630145
2018-05-03,28749,28839,28650,28755,3055876,-0.00339652722420547
2018-05-04,28723,28795,28516,28524,8644812,-0.008033385498174228
2018-05-08,28650,28714,28344,28395,8923603,-0.004522507362221262
2018-05-09,28389,28439,28135,28301,6537336,-0.003310441979221701
2018-05-10,28443,28539,28375,28492,5380239,0.006748878131514813
2018-05-11,28608,28768,28605,28669,8038223,0.006212270110908413
2018-05-14,28731,28759,28560,28611,6562992,-0.0020230911437441046
2018-05-15,28584,28641,28305,28350,6384300,-0.009122365523749565
2018-05-16,28245,28506,28219,28440,7314344,0.0031746031746031633
2018-05-17,28516,28612,28318,28336,4848314,-0.003656821378340336
2018-05-18,28379,28430,28327,28427,4209271,0.0032114624505927836
2018-05-21,28479,28551,28223,28472,5504153,0.0015830020754916685
2018-05-23,28447,28677,28425,28664,8099039,0.0067434672660859896
2018-05-24,28714,28726,28489,28575,8163758,-0.0031049399944180767
2018-05-25,28435,28681,28425,28621,7741741,0.001609798775153104
2018-05-28,28731,28772,28668,28742,6246463,0.004227665001222958
2018-05-29,28691,28731,28462,28474,5208924,-0.009324333727645961
2018-05-30,28344,28353,27699,27870,15363366,-0.02121233405914169
2018-05-31,27990,28035,27857,27980,20652242,0.00394689630426992
2018-06-01,27990,28246,27874,28150,11296358,0.006075768406004212
2018-06-04,28188,28363,28152,28301,10445437,0.005364120781527593
2018-06-05,28305,28370,28130,28363,10914744,0.002190735309706371
2018-06-07,28489,28700,28489,28611,8902073,0.008743785918273739
2018-06-08,28556,28560,28300,28331,6383225,-0.009786445772604901
2018-06-11,28371,28584,28305,28579,3468118,0.008753662066287804
2018-06-12,28626,28691,28493,28542,2720063,-0.001294656915917236
2018-06-14,28344,28353,27981,28022,6035541,-0.018218765328288145
2018-06-15,28074,28106,27870,27883,9626089,-0.004960388266362137
2018-06-18,27862,27866,27410,27549,11247929,-0.0119786249686189
2018-06-19,27481,27552,27108,27193,9007319,-0.012922429126284052
2018-06-20,27270,27543,27200,27386,8586214,0.007097414775861344
2018-06-21,27356,27464,27125,27153,9493457,-0.00850799678667935
2018-06-22,26893,27351,26889,27358,10291911,0.007549810334033014
2018-06-25,27279,27400,27070,27344,15507285,-0.0005117333138386915
2018-06-26,27089,27363,26981,27313,8795326,-0.0011337039204213362
2018-06-27,27228,27378,27188,27216,12336214,-0.003551422399589943
2018-06-28,27120,27180,26893,26973,9273669,-0.008928571428571397
2018-06-29,26995,27089,26708,27031,15899936,0.002150298446594645
2018-07-02,26977,27053,26418,26427,10619070,-0.02234471532684701
2018-07-03,26567,26617,26262,26465,10991525,0.0014379233359822496
2018-07-04,26468,26585,26357,26387,7818026,-0.002947288872095166
2018-07-05,26380,26500,26164,26324,8807543,-0.002387539318603804
2018-07-06,26308,26626,26199,26514,10009304,0.0072177480626045565
2018-07-09,26495,26789,26418,26710,9353001,0.0073923210379422954
2018-07-10,26813,26897,26722,26746,5485328,0.0013478098090602408
2018-07-11,26544,26652,26335,26596,11421501,-0.005608315262095265
2018-07-12,26634,26803,26531,26677,8172343,0.003045570762520766
2018-07-13,26708,27016,26698,26942,8885520,0.009933650710349795
2018-07-16,26958,27025,26826,26860,8716938,-0.003043575087224415
2018-07-17,26856,26914,26693,26828,8075605,-0.0011913626209977268
2018-07-18,26958,27084,26726,26764,8404148,-0.002385567317727766
2018-07-19,26851,26897,26667,26693,7848921,-0.002652817217157377
2018-07-20,26712,26856,26544,26823,9466916,0.004870190686696807
2018-07-23,26803,26813,26554,26609,8095992,-0.007978227640457858
2018-07-24,26647,26730,26504,26689,2848354,0.0030065015596227873
2018-07-25,26740,26843,26599,26642,6780080,-0.0017610251414440503
2018-07-26,26784,26922,26671,26818,2890108,0.006606110652353392
2018-07-27,26847,26893,26762,26900,1843583,0.0030576478484600766
2018-07-30,26821,26907,26722,26837,6075938,-0.002342007434944282
2018-07-31,26838,26875,26752,26873,5973668,0.001341431605619059
2018-08-01,26918,27071,26902,26969,6297742,0.003572358873218384
2018-08-02,26955,26955,26449,26486,6315816,-0.017909451592569292
2018-08-03,26558,26697,26484,26692,6506376,0.007777693876009906
2018-08-06,26708,26847,26643,26653,9280859,-0.0014611119436535036
2018-08-07,26693,26835,26576,26833,6911199,0.00675346114883868
2018-08-08,26893,26941,26808,26837,6206242,0.00014907017478482665
2018-08-09,26831,26860,26703,26823,5557593,-0.0005216678466296587
2018-08-10,26762,26762,26467,26533,6190011,-0.010811616895947562
2018-08-13,26338,26379,26033,26180,7776903,-0.013304187238533105
2018-08-14,26184,26338,26171,26295,5711641,0.004392666157372105
2018-08-16,25967,26111,25797,26041,6989531,-0.009659631108575817
2018-08-17,26042,26120,25987,26050,5417431,0.0003456088475863872
2018-08-20,26153,26275,26030,26072,5735291,0.0008445297504797722
2018-08-21,26056,26383,26003,26355,5462988,0.010854556612457822
2018-08-22,26374,26516,26334,26449,11706280,0.003566685638398681
2018-08-23,26567,26572,26408,26559,5403783,0.004158947408219538
2018-08-24,26504,26712,26413,26663,4091947,0.003915810083211069
2018-08-27,26752,26835,26662,26796,4407400,0.004988185875557827
2018-08-28,26914,26982,26799,26815,7380570,0.0007090610538886821
2018-08-29,26842,26918,26799,26890,3995581,0.002796942010069081
2018-08-30,26923,27062,26835,26905,8012112,0.0005578281889178083
2018-08-31,26780,27017,26730,27015,5061348,0.004088459394164579
2018-09-03,26991,26991,26813,26855,6555297,-0.005922635572829904
2018-09-04,26856,26991,26803,26973,6502412,0.004393967603798066
2018-09-05,26875,26928,26576,26626,6532980,-0.012864716568420254
2018-09-06,26554,26698,26512,26587,7192223,-0.0014647337189213072
2018-09-07,26379,26526,26248,26435,5849108,-0.005717079775830247
2018-09-10,26416,26543,26391,26495,5423490,0.002269718176659774
2018-09-11,26467,26599,26322,26409,4741249,-0.0032458954519720695
2018-09-12,26427,26467,26252,26382,6979941,-0.0010223787345222668
2018-09-13,26392,26481,26348,26418,3794029,0.001364566750056806
2018-09-14,26580,26860,26580,26837,6148309,0.0158603982133394
2018-09-17,26748,26762,26540,26626,6559297,-0.007862279688489737
2018-09-18,26441,26762,26427,26741,6918283,0.004319086607075695
2018-09-19,26860,26860,26652,26764,6989587,0.0008601024643806188
2018-09-20,26847,27109,26813,27019,6048201,0.009527723808100408
2018-09-21,27085,27118,26982,27127,9171572,0.0039971871645878565
2018-09-27,27061,27375,27054,27333,4484977,0.007593910126442394
2018-09-28,27362,27362,27138,27161,6987430,-0.006292759667800851
2018-10-01,27196,27279,27050,27156,4915218,-0.00018408747836973216
2018-10-02,27126,27201,26803,26828,5073326,-0.012078362056267444
2018-10-04,26856,26856,26356,26413,8115451,-0.015468913075890822
2018-10-05,26366,26462,26188,26372,8789207,-0.0015522659296558494
2018-10-08,26243,26441,26226,26241,5275252,-0.004967389655695431
2018-10-10,26280,26293,25972,26072,7142819,-0.006440303342098219
2018-10-11,25412,25576,24961,24993,13035846,-0.041385394292727806
2018-10-12,24971,25431,24939,25237,18430497,0.009762733565398252
2018-10-15,25161,25221,25021,25097,4599715,-0.005547410548004894
2018-10-16,25198,25279,24990,25031,3778399,-0.002629796390006822
2018-10-17,25327,25501,25251,25356,4677890,0.012983899964044587
2018-10-18,25256,25331,25099,25127,5543445,-0.009031392964189977
2018-10-19,24931,25256,24785,25227,4855684,0.003979782703864343
2018-10-22,25045,25327,24985,25277,3757702,0.0019820034090458627
2018-10-23,25090,25115,24521,24691,8767734,-0.02318313090952251
2018-10-24,24813,24834,24516,24564,12539145,-0.005143574581831456
2018-10-25,24049,24179,23816,24173,12106469,-0.015917602996254665
2018-10-26,24192,24197,23568,23788,8531236,-0.015926860546891186
2018-10-29,23866,24025,23548,23596,5495105,-0.00807129645199256
2018-10-30,23560,23969,23476,23760,8303525,0.006950330564502449
2018-10-31,23817,23890,23625,23869,6388888,0.004587542087542085
2018-11-01,23900,24164,23760,23768,5308709,-0.004231429888139404
2018-11-02,24071,24677,24032,24667,6656197,0.03782396499495122
2018-11-05,24551,24551,24105,24397,7189790,-0.01094579802975637
2018-11-06,24520,24603,24292,24567,6579802,0.006968069844653035
2018-11-07,24556,24780,24373,24443,6939682,-0.005047421337566638
2018-11-08,24825,24980,24645,24648,6450728,0.008386859223499465
2018-11-09,24640,24728,24479,24501,8738439,-0.00596397273612459
2018-11-12,24310,24611,24274,24562,4386296,0.0024896942981920134
2018-11-13,24186,24410,23954,24379,8402814,-0.007450533344190213
2018-11-14,24391,24420,24242,24317,5327084,-0.0025431724024775892
2018-11-15,24282,24574,24201,24557,7524511,0.009869638524488966
2018-11-16,24657,24715,24501,24538,5104435,-0.0007737101437471638
2018-11-19,24579,24776,24501,24627,4844965,0.0036270274676013514
2018-11-20,24355,24492,24305,24384,8558197,-0.009867218906078667
2018-11-21,24064,24287,23992,24265,6141961,-0.004880249343832022
2018-11-22,24265,24341,24186,24239,6119137,-0.001071502163610183
2018-11-23,24221,24287,23974,24084,5344075,-0.006394653244770843
2018-11-26,24140,24424,24117,24410,6519116,0.013535957482145866
2018-11-27,24487,24645,24351,24598,6315396,0.007701761573125854
2018-11-28,24677,24751,24551,24749,5363480,0.006138710464265396
2018-11-29,25083,25116,24732,24795,4150377,0.0018586609559982925
2018-11-30,24844,24893,24501,24562,5947395,-0.009397055858035852
2018-12-03,24907,25050,24751,24993,6110470,0.017547430990961566
2018-12-04,24884,24916,24584,24712,8417842,-0.011243148081462762
2018-12-05,24383,24649,24383,24562,10905166,-0.0060699255422467235
2018-12-06,24432,24442,24145,24198,9920214,-0.0148196400944548
2018-12-07,24292,24383,24169,24279,8614593,0.0033473840813289524
2018-12-10,23945,24091,23867,24050,12864193,-0.009432019440668848
2018-12-11,24081,24105,23910,23993,19551069,-0.0023700623700623202
2018-12-12,24081,24341,24051,24307,13600440,0.013087150418872096
2018-12-13,24297,24547,24274,24434,17302123,0.005224832352820119
2018-12-14,24410,24420,23923,24040,13370352,-0.016125071621511
2018-12-17,24113,24201,24071,24110,10557981,0.002911813643926786
2018-12-18,23979,24149,23940,24024,7383964,-0.0035669846536706684
2018-12-19,24081,24216,24032,24183,10191745,0.006618381618381575
2018-12-20,24036,24095,23822,23971,10949995,-0.008766488855807775
2018-12-21,23910,23992,23840,23950,10867071,-0.0008760585707729973
2018-12-24,23900,23964,23805,23958,15729640,0.0003340292275573198
2018-12-26,23664,23773,23498,23646,7589547,-0.013022789882293995
2018-12-27,23959,24041,23872,23940,9600801,0.01243339253996445
2018-12-28,23992,24140,23992,24035,4795790,0.003968253968253954
2019-01-02,24211,24247,23673,23760,5302887,-0.011441647597253968
2019-01-03,23747,23773,23493,23529,6246348,-0.009722222222222188
2019-01-04,23511,23733,23448,23709,11368166,0.007650133877342924
2019-01-07,24000,24216,23988,24045,6302814,0.01417183348095663
2019-01-08,24051,24122,23867,23892,5164216,-0.006363069245165276
2019-01-09,23983,24450,23983,24384,5819735,0.02059266700150686
2019-01-10,24396,24510,24301,24375,6550921,-0.0003690944881890035
2019-01-11,24470,24589,24388,24523,5588358,0.006071794871794767
2019-01-14,24465,24492,24278,24312,3921203,-0.008604167516209293
2019-01-15,24392,24803,24378,24800,5246211,0.020072392234287584
2019-01-16,24780,24898,24711,24909,7294444,0.00439516129032258
2019-01-17,24951,25063,24863,24963,5357877,0.002167891123690202
2019-01-18,25096,25165,25036,25148,6263909,0.007410968232984816
2019-01-21,25309,25314,25012,25163,6351378,0.0005964689040878213
2019-01-22,25179,25221,24939,25039,5691815,-0.004927870285737046
2019-01-23,24936,25230,24921,25183,4443926,0.00575102839570274
2019-01-24,25161,25383,25131,25391,6367046,0.008259540165985069
2019-01-25,25460,25862,25428,25852,7885004,0.018156039541569857
2019-01-28,25894,26007,25746,25838,8264226,-0.0005415441745320049
2019-01-29,25791,25954,25668,25961,6006241,0.004760430373867974
2019-01-30,25941,26270,25912,26276,9281305,0.01213358499287387
2019-01-31,26516,26526,26238,26250,8085314,-0.000989496118130595
2019-02-01,26334,26458,26178,26222,8703413,-0.0010666666666666602
2019-02-07,26366,26397,26142,26222,5980259,0.0
2019-02-08,26073,26087,25795,25852,6930758,-0.014110289070246362
2019-02-11,25848,25891,25724,25897,7632460,0.0017406777038526666
2019-02-12,25894,26092,25848,26040,10620240,0.005521875120670261
2019-02-13,26147,26192,26074,26170,4502135,0.004992319508448473
2019-02-14,26077,26413,25958,26422,5469772,0.009629346580053433
2019-02-15,26303,26303,25958,26074,4627437,-0.013170842479751754
2019-02-18,26197,26348,26142,26263,5909970,0.007248600138068495
2019-02-19,26206,26265,25986,26142,5340596,-0.004607242127708133
2019-02-20,26312,26536,26248,26444,7270493,0.011552291331956344
2019-02-21,26348,26541,26238,26444,5426037,0.0
2019-02-22,26388,26449,26303,26459,2817293,0.0005672364241415817
2019-02-25,26600,26639,26404,26513,4858791,0.0020408934578026727
2019-02-26,26490,26521,26352,26413,8082846,-0.0037717346207520874
2019-02-27,26495,26555,26437,26499,3935664,0.003255972437814725
2019-02-28,26449,26490,26041,26052,6386283,-0.016868561077776567
2019-03-04,26226,26325,25912,25926,5832112,-0.0048364808843850415
2019-03-05,25834,25862,25654,25745,5600936,-0.00698140862454677
2019-03-06,25719,25719,25604,25671,5561870,-0.0028743445329190154
2019-03-07,25645,25786,25493,25593,9591531,-0.003038448054224596
2019-03-08,25469,25511,25238,25248,8190590,-0.01348024850545071
2019-03-11,25272,25341,25165,25264,18580904,0.0006337135614702394
2019-03-12,25433,25568,25433,25524,10299507,0.010291323622545923
2019-03-13,25438,25443,25154,25338,12886213,-0.007287259050305583
2019-03-14,25409,25493,25247,25405,5347435,0.002644249743468219
2019-03-15,25369,25782,25364,25700,6509469,0.011611887423735423
2019-03-18,25746,25791,25649,25721,12081400,0.0008171206225680017
2019-03-19,25741,25764,25599,25695,6161321,-0.0010108471676839592
2019-03-20,25617,25724,25391,25726,12238076,0.0012064604008561464
2019-03-21,25769,26114,25769,25902,13078632,0.006841327839539835
2019-03-22,26024,26097,25902,25961,9801541,0.002277816384835152
2019-03-25,25613,25654,25450,25460,5044914,-0.019298178036285196
2019-03-26,25506,25556,25438,25479,6947111,0.0007462686567163423
2019-03-27,25414,25552,25252,25474,6206834,-0.0001962400408179743
2019-03-28,25314,25424,25214,25334,5121636,-0.005495799638847498
2019-03-29,25341,25489,25280,25483,7677024,0.005881424173048044
2019-04-01,25599,25843,25599,25819,5520060,0.0131852607620766
2019-04-02,25867,25981,25857,25922,6318135,0.003989310197916263
2019-04-03,25940,26292,25881,26298,5504493,0.014505053622405617
2019-04-04,26289,26485,26248,26326,8336257,0.001064719750551335
2019-04-05,26325,26449,26307,26376,5400602,0.0018992630859226978
2019-04-08,26462,26481,26235,26313,7806207,-0.0023885350318471055
2019-04-09,26338,26490,26252,26358,6722089,0.0017101812792155169
2019-04-10,26256,26489,26242,26495,7401334,0.005197662948630333
2019-04-11,26516,26550,26334,26435,5964149,-0.0022645782223060795
2019-04-12,26404,26545,26289,26499,7486280,0.002421032721770411
2019-04-15,26572,26735,26572,26608,9023605,0.004113362768406459
2019-04-16,26559,26723,26559,26711,4964551,0.003871016235718505
2019-04-17,26718,26762,26653,26693,16067989,-0.0006738796750402898
2019-04-18,26709,26740,26226,26268,6749095,-0.01592177724497057
2019-04-19,26361,26417,26261,26272,4903960,0.0001522765341861465
2019-04-22,26275,26427,26157,26276,4655430,0.0001522533495736944
2019-04-23,26265,26371,26221,26322,10307714,0.0017506469782311296
2019-04-24,26417,26441,25912,26040,7609293,-0.010713471620697468
2019-04-25,26000,26114,25926,25997,2257941,-0.001651305683563753
2019-04-26,25867,25941,25710,25843,3315868,-0.005923760433896197
2019-04-29,25938,26356,25887,26361,4237335,0.02004411252563565
2019-04-30,26356,26356,25974,26199,12631637,-0.006145442130419898
2019-05-02,26092,26379,26018,26311,3415677,0.004274972327187987
2019-05-03,26288,26288,26023,26078,4391582,-0.008855611721333312
2019-05-07,25839,25887,25614,25870,6560801,-0.0079760717846461
2019-05-08,25527,25896,25519,25752,5157725,-0.0045612678778508275
2019-05-09,25633,25674,24956,24998,10640469,-0.029279279279279313
2019-05-10,25109,25225,24795,25044,10873478,0.0018401472117768325
2019-05-13,24842,24956,24696,24749,6769586,-0.011779268487462025
2019-05-14,24471,24870,24446,24704,13902761,-0.001818255283041692
2019-05-15,24777,24897,24587,24819,8429814,0.004655116580310814
2019-05-16,24773,24810,24406,24468,12618053,-0.014142390910189762
2019-05-17,24577,24648,24262,24309,6274712,-0.0064982834722903116
2019-05-20,24382,24606,24313,24374,4453373,0.002673906783495772
2019-05-21,24363,24686,24337,24492,9224524,0.00484122425535416
2019-05-22,24548,24606,24262,24545,5888314,0.0021639719091948173
2019-05-23,24542,24558,24322,24516,4757178,-0.0011815033611733972
2019-05-24,24410,24488,24205,24337,5250330,-0.007301354217653766
2019-05-27,24299,24451,24212,24356,4228829,0.0007807042774377049
2019-05-28,24337,24466,24231,24392,5171021,0.0014780752176055678
2019-05-29,24303,24313,23941,24058,6119053,-0.013693014102984624
2019-05-30,24109,24290,24085,24281,6307993,0.009269265940643479
2019-05-31,24227,24377,24070,24240,9406985,-0.0016885630740084423
2019-06-03,24192,24660,24122,24639,4817807,0.01646039603960392
2019-06-04,24614,24673,24527,24591,7168108,-0.0019481310118105721
2019-06-05,24814,24870,24582,24620,5600789,0.0011792932373633214
2019-06-07,24614,24810,24461,24630,4146890,0.0004061738424046002
2019-06-10,24752,25036,24691,24988,4642754,0.014535119772635108
2019-06-11,24935,25160,24911,25129,1856629,0.005642708500080085
2019-06-12,25119,25213,25013,25044,2482525,-0.00338254606231847
2019-06-13,24943,25060,24660,24837,6740525,-0.008265452803066564
2019-06-14,24827,24961,24696,24832,5743502,-0.00020131255787736446
2019-06-17,24800,24961,24747,24847,3259489,0.0006040592783504994
2019-06-18,24818,24999,24800,24971,4556791,0.004990542117760732
2019-06-19,25242,25333,25198,25283,4921704,0.012494493612590585
2019-06-20,25284,25376,25233,25371,6505149,0.0034805996123876692
2019-06-21,25376,25394,25242,25303,5118352,-0.0026802254542588333
2019-06-24,25315,25441,25302,25343,4579654,0.001580840216575119
2019-06-25,25310,25464,25198,25308,7191635,-0.0013810519670125476
2019-06-26,25266,25388,25246,25334,10199665,0.0010273431326062177
2019-06-27,25399,25679,25347,25641,8851681,0.012118102155206367
2019-06-28,25633,25674,25511,25576,6030496,-0.002535002535002495
2019-07-01,25763,25828,25537,25581,6081010,0.00019549577729116585
2019-07-02,25464,25578,25319,25439,6797858,-0.005550994879011784
2019-07-03,25412,25497,25070,25112,5285143,-0.012854278863162816
2019-07-04,25134,25319,25080,25325,6028235,0.008482000637145548
2019-07-05,25319,25371,25124,25288,5056679,-0.001461006910167817
2019-07-08,25098,25098,24747,24758,5815418,-0.02095855741853847
2019-07-09,24822,24911,24701,24708,6119624,-0.0020195492366104073
2019-07-10,24791,24915,24787,24801,4618458,0.003763963088878164
2019-07-11,24939,25173,24911,25102,4726451,0.01213660739486322
2019-07-12,25060,25188,25013,25156,3224855,0.002151223010118608
2019-07-15,25069,25197,24984,25141,2166460,-0.0005962792176816833
2019-07-16,25168,25305,25102,25256,4727106,0.00457420150352017
2019-07-17,25102,25129,24935,25031,4512522,-0.008908774152676546
2019-07-18,24980,25055,24875,24975,5046577,-0.0022372258399584455
2019-07-19,25106,25376,25106,25325,5026236,0.01401401401401392
2019-07-22,25247,25385,25218,25317,4415744,-0.0003158933859822577
2019-07-23,25366,25511,25324,25439,4274620,0.0048188963937274565
2019-07-24,25371,25497,25160,25194,4463288,-0.009630881717048623
2019-07-25,25257,25306,25013,25146,5187721,-0.001905215527506554
2019-07-26,25027,25124,24966,25094,2259082,-0.0020679233277658415
2019-07-29,25046,25070,24660,24758,3624040,-0.013389654897585035
2019-07-30,24828,24888,24765,24824,6889087,0.0026658049923256044
2019-07-31,24733,24848,24480,24574,4964100,-0.010070899129874356
2019-08-01,24415,24682,24401,24544,4288286,-0.0012208024741596768
2019-08-02,24275,24336,24144,24271,7565642,-0.011122881355932202
2019-08-05,24144,24410,23700,23745,17225918,-0.021671954184005582
2019-08-06,23199,23715,23142,23413,13224652,-0.01398189092440516
2019-08-07,23407,23507,23177,23271,7490420,-0.006065006620253666
2019-08-08,23457,23563,23281,23371,6555554,0.004297193932362164
2019-08-09,23507,23624,23476,23534,5703106,0.006974455521800538
2019-08-12,23545,23645,23471,23569,5834652,0.001487209994051053
2019-08-13,23462,23471,23310,23332,5682662,-0.010055581484152865
2019-08-14,23553,23683,23471,23496,8875419,0.00702897308417616
2019-08-16,23350,23411,23189,23418,5384477,-0.0033197139938713205
2019-08-19,23558,23599,23457,23565,4818101,0.006277222649244241
2019-08-20,23545,23833,23512,23795,5541161,0.009760237640568548
2019-08-21,23744,23922,23729,23843,7371601,0.002017230510611423
2019-08-22,23857,23857,23624,23653,5591350,-0.007968795873002588
2019-08-23,23545,23678,23517,23630,5768424,-0.0009723925083499063
2019-08-26,23208,23332,23147,23285,4148385,-0.014600084638171862
2019-08-27,23392,23498,23301,23358,3938374,0.0031350654928066213
2019-08-28,23435,23594,23388,23584,3740159,0.00967548591488998
2019-08-29,23585,23599,23392,23454,5925071,-0.005512211668928124
2019-08-30,23599,23932,23599,23843,5464271,0.01658565703078363
2019-09-02,23802,23935,23774,23885,5993022,0.0017615232982426399
2019-09-03,23810,23940,23739,23790,6003211,-0.0039773916684111565
2019-09-04,23765,24139,23744,24146,4777186,0.014964270701975702
2019-09-05,24181,24522,24168,24360,6841565,0.008862751594467033
2019-09-06,24517,24527,24401,24467,7368773,0.004392446633825875
2019-09-09,24517,24765,24507,24666,3977622,0.008133404177054882
2019-09-10,24686,24788,24644,24772,4419715,0.004297413443606679
2019-09-11,24843,24991,24833,24957,4534869,0.007468109155498226
2019-09-16,25051,25056,24848,25037,4145420,0.0032055134831909804
2019-09-17,25028,25084,24944,25028,6526764,-0.0003594679873786255
2019-09-18,25066,25215,24981,25162,4497516,0.005354003516061967
2019-09-19,25130,25433,25130,25331,5501723,0.0067164772275654094
2019-09-20,25312,25499,25277,25469,5671849,0.005447870198570959
2019-09-23,25405,25521,25401,25501,4382114,0.0012564293847421304
2019-09-24,25494,25645,25405,25652,5796444,0.005921336418179601
2019-09-25,25521,25534,25269,25284,6255529,-0.014345859971932051
2019-09-26,25358,25470,25205,25331,5616376,0.00185888308811899
2019-09-27,25277,25281,24981,25063,3811444,-0.010579921834905859
2019-09-30,24995,25290,24949,25274,4738799,0.008418784662650225
2019-10-01,25231,25443,25205,25335,2497266,0.0024135475191897626
2019-10-02,25149,25149,24788,24796,5623878,-0.02127491612393917
2019-10-04,24729,24952,24686,24694,5987820,-0.004113566704307181
2019-10-07,24806,24908,24665,24735,4083531,0.0016603223455089466
2019-10-08,24796,25107,24783,25098,4933727,0.014675560946027844
2019-10-10,24815,25014,24587,24919,7571040,-0.0071320423938162625
2019-10-11,25115,25190,25000,25095,6125190,0.007062883743328419
2019-10-14,25368,25470,25326,25354,5605435,0.010320781032078008
2019-10-15,25303,25414,25303,25385,4167476,0.0012226867555416021
2019-10-16,25525,25645,25438,25529,5924068,0.005672641323616334
2019-10-17,25549,25566,25391,25446,5184201,-0.003251204512515149
2019-10-18,25499,25598,25165,25191,6703919,-0.0100212214100448
2019-10-21,25210,25331,25210,25335,4474036,0.005716327259735587
2019-10-22,25428,25701,25424,25670,6274830,0.013222814288533558
2019-10-23,25608,25641,25451,25516,5310637,-0.005999220880405165
2019-10-24,25608,25645,25358,25583,6148754,0.002625803417463546
2019-10-25,25649,25659,25485,25605,5577436,0.0008599460579290508
2019-10-28,25710,25826,25645,25704,4445419,0.0038664323374340004
2019-10-29,25798,25829,25598,25648,5984188,-0.002178649237472796
2019-10-30,25669,25669,25428,25455,10241124,-0.007524953212726171
2019-10-31,25581,25799,25499,25551,9633168,0.003771361225692438
2019-11-01,25529,25740,25470,25745,6986838,0.00759265782161167
2019-11-04,25978,26125,25887,26115,5840763,0.014371722664594966
2019-11-05,26135,26303,26102,26289,6023930,0.006662837449741499
2019-11-06,26284,26462,26237,26302,11000524,0.0004945034044656627
2019-11-07,26265,26329,26173,26271,6637312,-0.0011786175956201017
2019-11-08,26404,26449,26149,26184,5743616,-0.003311636405161633
2019-11-11,26164,26173,25927,25981,7381102,-0.0077528261533761356
2019-11-12,26041,26214,25960,26213,6884312,0.00892960240175511
2019-11-13,26116,26116,25927,25998,5265698,-0.008202037157135744
2019-11-14,26041,26199,25988,26208,4994398,0.008077544426494443
2019-11-15,26265,26597,26195,26578,6235900,0.014117826617826568
2019-11-18,26546,26578,26453,26549,5474584,-0.0010911280006019597
2019-11-19,26408,26458,26237,26433,4795469,-0.004369279445553542
2019-11-20,26293,26367,26074,26092,6101733,-0.012900540990428588
2019-11-21,26056,26083,25631,25707,7321639,-0.01475548060708265
2019-11-22,25735,25872,25726,25832,5587027,0.004862488816275823
2019-11-25,25983,26199,25978,26120,5817955,0.011148962527098183
2019-11-26,26168,26333,26115,26124,5833941,0.00015313935681460222
2019-11-27,26195,26289,26015,26151,5208346,0.0010335323840147126
2019-11-28,26029,26139,25964,26037,4948257,-0.0043592979235975715
2019-11-29,26083,26121,25561,25588,5627077,-0.01724469024849251
2019-12-02,25744,25838,25641,25670,6843983,0.0032046271689853967
2019-12-03,25443,25581,25321,25541,4333339,-0.0050253213868328706
2019-12-04,25363,25414,25234,25371,5316069,-0.0066559649191495485
2019-12-05,25499,25576,25199,25312,6038697,-0.002325489732371566
2019-12-06,25405,25631,25405,25605,8238272,0.011575537294563842
